PokemonName,BWSpr#,Home#,PokemonDbName,ShowdownName,PorygonName,Type1,Type2,Ability1,Ablity2,AbilityHidden,HP,Atk,Def,SpA,SpD,Spe,HpWall,PhysAttacker,SpecAttacker,PhysDefender,SpecDefender,SpeedAbility,Fast,Pivot,Price,IconLink
Poochyena,261,261,poochyena,poochyena,Poochyena,Dark,,Run Away,Quick Feet,Rattled,35,55,35,30,30,35,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,https://www.serebii.net/pokedex-swsh/icon/261.png
Mightyena,262,262,mightyena,mightyena,Mightyena,Dark,,Intimidate,Quick Feet,Moxie,70,90,70,60,60,70,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,https://www.serebii.net/pokedex-swsh/icon/262.png
Zigzagoon,263,263,zigzagoon,zigzagoon,Zigzagoon,Normal,,Pickup,Gluttony,Quick Feet,38,30,41,30,41,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,https://www.serebii.net/pokedex-swsh/icon/263.png
Zigzagoon-Galar,263-g,263-1,zigzagoon-galarian,zigzagoon-galar,Zigzagoon-Galar,Normal,Dark,Pickup,Gluttony,Quick Feet,38,30,41,30,41,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,1,https://www.serebii.net/pokedex-swsh/icon/263-g.png
Linoone,264,264,linoone,linoone,Linoone,Normal,,Pickup,Gluttony,Quick Feet,78,70,61,50,61,100,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,https://www.serebii.net/pokedex-swsh/icon/264.png
Linoone-Galar,264-g,264-1,linoone-galarian,linoone-galar,Linoone-Galar,Normal,Dark,Pickup,Gluttony,Quick Feet,78,70,61,50,61,100,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2,https://www.serebii.net/pokedex-swsh/icon/264-g.png
Wurmple,265,265,wurmple,wurmple,Wurmple,Bug,,Shield Dust,,Run Away,45,45,35,20,30,20,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,https://www.serebii.net/pokedex-swsh/icon/265.png
Silcoon,266,266,silcoon,silcoon,Silcoon,Bug,,Shed Skin,,,50,35,55,25,25,15,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,https://www.serebii.net/pokedex-swsh/icon/266.png
Beautifly,267,267,beautifly,beautifly,Beautifly,Bug,Flying,Swarm,,Rivalry,60,70,50,100,50,65,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,https://www.serebii.net/pokedex-swsh/icon/267.png
Cascoon,268,268,cascoon,cascoon,Cascoon,Bug,,Shed Skin,,,50,35,55,25,25,15,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,https://www.serebii.net/pokedex-swsh/icon/268.png
Dustox,269,269,dustox,dustox,Dustox,Bug,Poison,Shield Dust,,Compound Eyes,60,50,70,50,90,65,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,2,https://www.serebii.net/pokedex-swsh/icon/269.png
Lotad,270,270,lotad,lotad,Lotad,Water,Grass,Swift Swim,Rain Dish,Own Tempo,40,30,30,40,50,30,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,1,https://www.serebii.net/pokedex-swsh/icon/270.png
Lombre,271,271,lombre,lombre,Lombre,Water,Grass,Swift Swim,Rain Dish,Own Tempo,60,50,50,60,70,50,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,1,https://www.serebii.net/pokedex-swsh/icon/271.png
Ludicolo,272,272,ludicolo,ludicolo,Ludicolo,Water,Grass,Swift Swim,Rain Dish,Own Tempo,80,70,70,90,100,70,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,6,https://www.serebii.net/pokedex-swsh/icon/272.png
Seedot,273,273,seedot,seedot,Seedot,Grass,,Chlorophyll,Wind Rider,Pickpocket,40,40,50,30,30,30,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,1,https://www.serebii.net/pokedex-swsh/icon/273.png
Nuzleaf,274,274,nuzleaf,nuzleaf,Nuzleaf,Grass,Dark,Chlorophyll,Wind Rider,Pickpocket,70,70,40,60,40,60,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,https://www.serebii.net/pokedex-swsh/icon/274.png
Shiftry,275,275,shiftry,shiftry,Shiftry,Grass,Dark,Chlorophyll,Wind Rider,Pickpocket,90,100,60,90,60,80,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,5,https://www.serebii.net/pokedex-swsh/icon/275.png
Taillow,276,276,taillow,taillow,Taillow,Normal,Flying,Guts,,Scrappy,40,55,30,30,30,85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,1,https://www.serebii.net/pokedex-swsh/icon/276.png
Swellow,277,277,swellow,swellow,Swellow,Normal,Flying,Guts,,Scrappy,60,85,60,75,50,125,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,8,https://www.serebii.net/pokedex-swsh/icon/277.png
Wingull,278,278,wingull,wingull,Wingull,Water,Flying,Keen Eye,Hydration,Rain Dish,40,30,30,55,30,85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,1,https://www.serebii.net/pokedex-swsh/icon/278.png
Pelipper,279,279,pelipper,pelipper,Pelipper,Water,Flying,Keen Eye,Drizzle,Rain Dish,60,50,100,95,70,65,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,13,https://www.serebii.net/pokedex-swsh/icon/279.png
Ralts,280,280,ralts,ralts,Ralts,Psychic,Fairy,Synchronize,Trace,Telepathy,28,25,25,45,35,40,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,https://www.serebii.net/pokedex-swsh/icon/280.png
Kirlia,281,281,kirlia,kirlia,Kirlia,Psychic,Fairy,Synchronize,Trace,Telepathy,38,35,35,65,55,50,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,https://www.serebii.net/pokedex-swsh/icon/281.png
Gardevoir,282,282,gardevoir,gardevoir,Gardevoir,Psychic,Fairy,Synchronize,Trace,Telepathy,68,65,65,125,115,80,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,10,https://www.serebii.net/pokedex-swsh/icon/282.png
Mega Gardevoir,282-m,282-1,gardevoir-mega,gardevoir-mega,Gardevoir-Mega,Psychic,Fairy,Pixilate,,,68,85,65,165,135,100,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,14,https://www.serebii.net/pokedex-swsh/icon/282-m.png
Surskit,283,283,surskit,surskit,Surskit,Bug,Water,Swift Swim,,Rain Dish,40,30,32,50,52,65,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,https://www.serebii.net/pokedex-swsh/icon/283.png
Masquerain,284,284,masquerain,masquerain,Masquerain,Bug,Flying,Intimidate,,Unnerve,70,60,62,100,82,80,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,3,https://www.serebii.net/pokedex-swsh/icon/284.png
Shroomish,285,285,shroomish,shroomish,Shroomish,Grass,,Effect Spore,Poison Heal,Quick Feet,60,40,60,40,60,35,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,1,https://www.serebii.net/pokedex-swsh/icon/285.png
Breloom,286,286,breloom,breloom,Breloom,Grass,Fighting,Effect Spore,Poison Heal,Technician,60,130,80,60,60,70,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,https://www.serebii.net/pokedex-swsh/icon/286.png
Slakoth,287,287,slakoth,slakoth,Slakoth,Normal,,Truant,,,60,60,60,35,35,30,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,https://www.serebii.net/pokedex-swsh/icon/287.png
Vigoroth,288,288,vigoroth,vigoroth,Vigoroth,Normal,,Vital Spirit,,,80,80,80,55,55,90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,https://www.serebii.net/pokedex-swsh/icon/288.png
Slaking,289,289,slaking,slaking,Slaking,Normal,,Truant,,,150,160,100,95,65,100,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2,https://www.serebii.net/pokedex-swsh/icon/289.png
Nincada,290,290,nincada,nincada,Nincada,Bug,,Compound Eyes,,Run Away,31,45,90,30,30,40,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,https://www.serebii.net/pokedex-swsh/icon/290.png
Ninjask,291,291,ninjask,ninjask,Ninjask,Bug,Flying,Speed Boost,,Infiltrator,61,90,45,50,50,160,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,3,https://www.serebii.net/pokedex-swsh/icon/291.png
Shedinja,292,292,shedinja,shedinja,Shedinja,Bug,Ghost,Wonder Guard,,,1,90,45,30,30,40,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,https://www.serebii.net/pokedex-swsh/icon/292.png
Whismur,293,293,whismur,whismur,Whismur,Normal,,Soundproof,,Rattled,64,51,23,51,23,28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,https://www.serebii.net/pokedex-swsh/icon/293.png
Loudred,294,294,loudred,loudred,Loudred,Normal,,Soundproof,,Scrappy,84,71,43,71,43,48,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,https://www.serebii.net/pokedex-swsh/icon/294.png
Exploud,295,295,exploud,exploud,Exploud,Normal,,Soundproof,,Scrappy,104,91,63,91,73,68,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,https://www.serebii.net/pokedex-swsh/icon/295.png
Makuhita,296,296,makuhita,makuhita,Makuhita,Fighting,,Thick Fat,Guts,Sheer Force,72,60,30,20,30,25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,https://www.serebii.net/pokedex-swsh/icon/296.png
Hariyama,297,297,hariyama,hariyama,Hariyama,Fighting,,Thick Fat,Guts,Sheer Force,144,120,60,40,60,50,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,https://www.serebii.net/pokedex-swsh/icon/297.png
Azurill,298,298,azurill,azurill,Azurill,Normal,Fairy,Thick Fat,Huge Power,Sap Sipper,50,20,40,20,40,20,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,https://www.serebii.net/pokedex-swsh/icon/298.png
Nosepass,299,299,nosepass,nosepass,Nosepass,Rock,,Sturdy,Magnet Pull,Sand Force,30,45,135,45,90,30,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,1,https://www.serebii.net/pokedex-swsh/icon/299.png
Skitty,300,300,skitty,skitty,Skitty,Normal,,Cute Charm,Normalize,Wonder Skin,50,45,45,35,35,50,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,1,https://www.serebii.net/pokedex-swsh/icon/300.png
Delcatty,301,301,delcatty,delcatty,Delcatty,Normal,,Cute Charm,Normalize,Wonder Skin,70,65,65,55,55,90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,1,https://www.serebii.net/pokedex-swsh/icon/301.png
Sableye,302,302,sableye,sableye,Sableye,Dark,Ghost,Keen Eye,Stall,Prankster,50,75,75,65,65,50,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,5,https://www.serebii.net/pokedex-swsh/icon/302.png
Mega Sableye,302-m,302-1,sableye-mega,sableye-mega,Sableye-Mega,Dark,Ghost,Magic Bounce,,,50,85,125,85,115,20,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,9,https://www.serebii.net/pokedex-swsh/icon/302-m.png
Mawile,303,303,mawile,mawile,Mawile,Steel,Fairy,Hyper Cutter,Intimidate,Sheer Force,50,85,85,55,55,50,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2,https://www.serebii.net/pokedex-swsh/icon/303.png
Mega Mawile,303-m,303-1,mawile-mega,mawile-mega,Mawile-Mega,Steel,Fairy,Huge Power,,,50,105,125,55,95,50,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,18,https://www.serebii.net/pokedex-swsh/icon/303-m.png
Aron,304,304,aron,aron,Aron,Steel,Rock,Sturdy,Rock Head,Heavy Metal,50,70,100,40,40,30,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,https://www.serebii.net/pokedex-swsh/icon/304.png
Lairon,305,305,lairon,lairon,Lairon,Steel,Rock,Sturdy,Rock Head,Heavy Metal,60,90,140,50,50,40,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,https://www.serebii.net/pokedex-swsh/icon/305.png
Aggron,306,306,aggron,aggron,Aggron,Steel,Rock,Sturdy,Rock Head,Heavy Metal,70,110,180,60,60,50,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2,https://www.serebii.net/pokedex-swsh/icon/306.png
Mega Aggron,306-m,306-1,aggron-mega,aggron-mega,Aggron-Mega,Steel,,Filter,,,70,140,230,60,80,50,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,15,https://www.serebii.net/pokedex-swsh/icon/306-m.png
Meditite,307,307,meditite,meditite,Meditite,Fighting,Psychic,Pure Power,,Telepathy,30,40,55,40,55,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,1,https://www.serebii.net/pokedex-swsh/icon/307.png
Medicham,308,308,medicham,medicham,Medicham,Fighting,Psychic,Pure Power,,Telepathy,60,60,75,60,75,80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,8,https://www.serebii.net/pokedex-swsh/icon/308.png
Mega Medicham,308-m,308-1,medicham-mega,medicham-mega,Medicham-Mega,Fighting,Psychic,Pure Power,,,60,100,85,80,85,100,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,16,https://www.serebii.net/pokedex-swsh/icon/308-m.png
Electrike,309,309,electrike,electrike,Electrike,Electric,,Static,Lightning Rod,Minus,40,45,40,65,40,65,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,1,https://www.serebii.net/pokedex-swsh/icon/309.png
Manectric,310,310,manectric,manectric,Manectric,Electric,,Static,Lightning Rod,Minus,70,75,60,105,60,105,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,3,https://www.serebii.net/pokedex-swsh/icon/310.png
Mega Manectric,310-m,310-1,manectric-mega,manectric-mega,Manectric-Mega,Electric,,Intimidate,,,70,75,80,135,80,135,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,6,https://www.serebii.net/pokedex-swsh/icon/310-m.png
Plusle,311,311,plusle,plusle,Plusle,Electric,,Plus,,Lightning Rod,60,50,40,85,75,95,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,1,https://www.serebii.net/pokedex-swsh/icon/311.png
Minun,312,312,minun,minun,Minun,Electric,,Minus,,Volt Absorb,60,40,50,75,85,95,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,1,https://www.serebii.net/pokedex-swsh/icon/312.png
Volbeat,313,313,volbeat,volbeat,Volbeat,Bug,,Illuminate,Swarm,Prankster,65,73,75,47,85,85,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,3,https://www.serebii.net/pokedex-swsh/icon/313.png
Illumise,314,314,illumise,illumise,Illumise,Bug,,Oblivious,Tinted Lens,Prankster,65,47,75,73,85,85,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,3,https://www.serebii.net/pokedex-swsh/icon/314.png
Roselia,315,315,roselia,roselia,Roselia,Grass,Poison,Natural Cure,Poison Point,Leaf Guard,50,60,45,100,80,65,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,3,https://www.serebii.net/pokedex-swsh/icon/315.png
Gulpin,316,316,gulpin,gulpin,Gulpin,Poison,,Liquid Ooze,Sticky Hold,Gluttony,70,43,53,43,53,40,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,https://www.serebii.net/pokedex-swsh/icon/316.png
Swalot,317,317,swalot,swalot,Swalot,Poison,,Liquid Ooze,Sticky Hold,Gluttony,100,73,83,73,83,55,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,https://www.serebii.net/pokedex-swsh/icon/317.png
Carvanha,318,318,carvanha,carvanha,Carvanha,Water,Dark,Rough Skin,,Speed Boost,45,90,20,65,20,65,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,1,https://www.serebii.net/pokedex-swsh/icon/318.png
Sharpedo,319,319,sharpedo,sharpedo,Sharpedo,Water,Dark,Rough Skin,,Speed Boost,70,120,40,95,40,95,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,5,https://www.serebii.net/pokedex-swsh/icon/319.png
Mega Sharpedo,319-m,319-1,sharpedo-mega,sharpedo-mega,Sharpedo-Mega,Water,Dark,Strong Jaw,,,70,140,70,110,65,105,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,12,https://www.serebii.net/pokedex-swsh/icon/319-m.png
Wailmer,320,320,wailmer,wailmer,Wailmer,Water,,Water Veil,Oblivious,Pressure,130,70,35,70,35,60,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,https://www.serebii.net/pokedex-swsh/icon/320.png
Wailord,321,321,wailord,wailord,Wailord,Water,,Water Veil,Oblivious,Pressure,170,90,45,90,45,60,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,https://www.serebii.net/pokedex-swsh/icon/321.png
Numel,322,322,numel,numel,Numel,Fire,Ground,Oblivious,Simple,Own Tempo,60,60,40,65,45,35,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,https://www.serebii.net/pokedex-swsh/icon/322.png
Camerupt,323,323,camerupt,camerupt,Camerupt,Fire,Ground,Magma Armor,Solid Rock,Anger Point,70,100,70,105,75,40,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2,https://www.serebii.net/pokedex-swsh/icon/323.png
Mega Camerupt,323-m,323-1,camerupt-mega,camerupt-mega,Camerupt-Mega,Fire,Ground,Sheer Force,,,70,120,100,145,105,20,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,5,https://www.serebii.net/pokedex-swsh/icon/323-m.png
Torkoal,324,324,torkoal,torkoal,Torkoal,Fire,,White Smoke,Drought,Shell Armor,70,85,140,85,70,20,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,13,https://www.serebii.net/pokedex-swsh/icon/324.png
Spoink,325,325,spoink,spoink,Spoink,Psychic,,Thick Fat,Own Tempo,Gluttony,60,25,35,70,80,60,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,https://www.serebii.net/pokedex-swsh/icon/325.png
Grumpig,326,326,grumpig,grumpig,Grumpig,Psychic,,Thick Fat,Own Tempo,Gluttony,80,45,65,90,110,80,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,https://www.serebii.net/pokedex-swsh/icon/326.png
Spinda,327,327,spinda,spinda,Spinda,Normal,,Own Tempo,Tangled Feet,Contrary,60,60,60,60,60,60,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,1,https://www.serebii.net/pokedex-swsh/icon/327.png
Trapinch,328,328,trapinch,trapinch,Trapinch,Ground,,Hyper Cutter,Arena Trap,Sheer Force,45,100,45,45,45,10,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,https://www.serebii.net/pokedex-swsh/icon/328.png
Vibrava,329,329,vibrava,vibrava,Vibrava,Ground,Dragon,Levitate,,,50,70,50,50,50,70,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,1,https://www.serebii.net/pokedex-swsh/icon/329.png
Flygon,330,330,flygon,flygon,Flygon,Ground,Dragon,Levitate,,,80,100,80,80,80,100,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,10,https://www.serebii.net/pokedex-swsh/icon/330.png
Cacnea,331,331,cacnea,cacnea,Cacnea,Grass,,Sand Veil,,Water Absorb,50,85,40,85,40,35,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,https://www.serebii.net/pokedex-swsh/icon/331.png
Cacturne,332,332,cacturne,cacturne,Cacturne,Grass,Dark,Sand Veil,,Water Absorb,70,115,60,115,60,55,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2,https://www.serebii.net/pokedex-swsh/icon/332.png
Swablu,333,333,swablu,swablu,Swablu,Normal,Flying,Natural Cure,,Cloud Nine,45,40,60,40,75,50,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,https://www.serebii.net/pokedex-swsh/icon/333.png
Altaria,334,334,altaria,altaria,Altaria,Dragon,Flying,Natural Cure,,Cloud Nine,75,70,90,70,105,80,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,5,https://www.serebii.net/pokedex-swsh/icon/334.png
Mega Altaria,334-m,334-1,altaria-mega,altaria-mega,Altaria-Mega,Dragon,Fairy,Pixilate,,,75,110,110,110,105,80,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,13,https://www.serebii.net/pokedex-swsh/icon/334-m.png
Zangoose,335,335,zangoose,zangoose,Zangoose,Normal,,Immunity,,Toxic Boost,73,115,60,60,60,90,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,4,https://www.serebii.net/pokedex-swsh/icon/335.png
Seviper,336,336,seviper,seviper,Seviper,Poison,,Shed Skin,,Infiltrator,73,100,60,100,60,65,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,https://www.serebii.net/pokedex-swsh/icon/336.png
Lunatone,337,337,lunatone,lunatone,Lunatone,Rock,Psychic,Levitate,,,90,55,65,95,85,70,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,https://www.serebii.net/pokedex-swsh/icon/337.png
Solrock,338,338,solrock,solrock,Solrock,Rock,Psychic,Levitate,,,90,95,85,55,65,70,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,https://www.serebii.net/pokedex-swsh/icon/338.png
Barboach,339,339,barboach,barboach,Barboach,Water,Ground,Oblivious,Anticipation,Hydration,50,48,43,46,41,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,https://www.serebii.net/pokedex-swsh/icon/339.png
Whiscash,340,340,whiscash,whiscash,Whiscash,Water,Ground,Oblivious,Anticipation,Hydration,110,78,73,76,71,60,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,https://www.serebii.net/pokedex-swsh/icon/340.png
Corphish,341,341,corphish,corphish,Corphish,Water,,Hyper Cutter,Shell Armor,Adaptability,43,80,65,50,35,35,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,https://www.serebii.net/pokedex-swsh/icon/341.png
Crawdaunt,342,342,crawdaunt,crawdaunt,Crawdaunt,Water,Dark,Hyper Cutter,Shell Armor,Adaptability,63,120,85,90,55,55,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,https://www.serebii.net/pokedex-swsh/icon/342.png
Baltoy,343,343,baltoy,baltoy,Baltoy,Ground,Psychic,Levitate,,,40,40,55,40,70,55,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,https://www.serebii.net/pokedex-swsh/icon/343.png
Claydol,344,344,claydol,claydol,Claydol,Ground,Psychic,Levitate,,,60,70,105,70,120,75,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,4,https://www.serebii.net/pokedex-swsh/icon/344.png
Lileep,345,345,lileep,lileep,Lileep,Rock,Grass,Suction Cups,,Storm Drain,66,41,77,61,87,23,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,https://www.serebii.net/pokedex-swsh/icon/345.png
Cradily,346,346,cradily,cradily,Cradily,Rock,Grass,Suction Cups,,Storm Drain,86,81,97,81,107,43,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,3,https://www.serebii.net/pokedex-swsh/icon/346.png
Anorith,347,347,anorith,anorith,Anorith,Rock,Bug,Battle Armor,,Swift Swim,45,95,50,40,50,75,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,https://www.serebii.net/pokedex-swsh/icon/347.png
Armaldo,348,348,armaldo,armaldo,Armaldo,Rock,Bug,Battle Armor,,Swift Swim,75,125,100,70,80,45,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,3,https://www.serebii.net/pokedex-swsh/icon/348.png
Feebas,349,349,feebas,feebas,Feebas,Water,,Swift Swim,Oblivious,Adaptability,20,15,20,10,55,80,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,1,https://www.serebii.net/pokedex-swsh/icon/349.png
Milotic,350,350,milotic,milotic,Milotic,Water,,Marvel Scale,Competitive,Cute Charm,95,60,79,100,125,81,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,11,https://www.serebii.net/pokedex-swsh/icon/350.png
Castform,351,351,castform,castform,Castform,Normal,,Forecast,,,70,70,70,70,70,70,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,1,https://www.serebii.net/pokedex-swsh/icon/351.png
Kecleon,352,352,kecleon,kecleon,Kecleon,Normal,,Color Change,,Protean,60,90,70,60,120,40,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,3,https://www.serebii.net/pokedex-swsh/icon/352.png
Shuppet,353,353,shuppet,shuppet,Shuppet,Ghost,,Insomnia,Frisk,Cursed Body,44,75,35,63,33,45,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,https://www.serebii.net/pokedex-swsh/icon/353.png
Banette,354,354,banette,banette,Banette,Ghost,,Insomnia,Frisk,Cursed Body,64,115,65,83,63,65,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,https://www.serebii.net/pokedex-swsh/icon/354.png
Mega Banette,354-m,354-1,banette-mega,banette-mega,Banette-Mega,Ghost,,Prankster,,,64,165,75,93,83,75,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,https://www.serebii.net/pokedex-swsh/icon/354-m.png
Duskull,355,355,duskull,duskull,Duskull,Ghost,,Levitate,,Frisk,20,40,90,30,90,25,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,1,https://www.serebii.net/pokedex-swsh/icon/355.png
Dusclops,356,356,dusclops,dusclops,Dusclops,Ghost,,Pressure,,Frisk,40,70,130,60,130,25,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,4,https://www.serebii.net/pokedex-swsh/icon/356.png
